77000, 0.01271, 0.02
78000, 0.01329, 0.02
79000, 0.01298, 0.02
80000, 0.01337, 0.02
81000, 0.01282, 0.02
82000, 0.01252, 0.02
83000, 0.01302, 0.02
84000, 0.01409, 0.02
85000, 0.01268, 0.02
86000, 0.01253, 0.02
87000, 0.01281, 0.02
88000, 0.01339, 0.02
89000, 0.01294, 0.02
90000, 0.01323, 0.02
91000, 0.01303, 0.02
92000, 0.01276, 0.02
93000, 0.01236, 0.02
94000, 0.01315, 0.02
95000, 0.01189, 0.02
96000, 0.01196, 0.02
97000, 0.01285, 0.02
98000, 0.01240, 0.02
99000, 0.01204, 0.02
100000, 0.01283, 0.02
101000, 0.01241, 0.02
102000, 0.01275, 0.02
103000, 0.01206, 0.02
104000, 0.01294, 0.02
105000, 0.01237, 0.02
106000, 0.01284, 0.02
107000, 0.01317, 0.02
108000, 0.01303, 0.02
109000, 0.01216, 0.02
110000, 0.01276, 0.02
111000, 0.01236, 0.02
112000, 0.01210, 0.02
113000, 0.01200, 0.02
114000, 0.01195, 0.02
115000, 0.01225, 0.02
116000, 0.01242, 0.02
117000, 0.01216, 0.02
118000, 0.01213, 0.02
119000, 0.01234, 0.02
120000, 0.01236, 0.02
121000, 0.01178, 0.02
122000, 0.01228, 0.02
123000, 0.01139, 0.02
124000, 0.01224, 0.02
125000, 0.01192, 0.02
126000, 0.01132, 0.02
127000, 0.01180, 0.02
128000, 0.01155, 0.02
129000, 0.01153, 0.02
130000, 0.01224, 0.02
131000, 0.01157, 0.02
132000, 0.01209, 0.02
133000, 0.01145, 0.02
134000, 0.01127, 0.02
135000, 0.01146, 0.02
136000, 0.01157, 0.02
137000, 0.01132, 0.02
138000, 0.01177, 0.02
139000, 0.01156, 0.02
140000, 0.01135, 0.02
141000, 0.01125, 0.02
142000, 0.01192, 0.02
143000, 0.01144, 0.02
144000, 0.01101, 0.02
145000, 0.01147, 0.02
146000, 0.01107, 0.02
147000, 0.01106, 0.02
148000, 0.01143, 0.02
149000, 0.01081, 0.02
150000, 0.01117, 0.02
151000, 0.01130, 0.02
152000, 0.01135, 0.02
153000, 0.01137, 0.02
154000, 0.01101, 0.02
155000, 0.01091, 0.02
156000, 0.01111, 0.02
157000, 0.01102, 0.02
158000, 0.01092, 0.02
159000, 0.01129, 0.02
160000, 0.01133, 0.02
161000, 0.01097, 0.02
162000, 0.01128, 0.02
163000, 0.01159, 0.02
164000, 0.01120, 0.02
165000, 0.01090, 0.02
166000, 0.01077, 0.02
167000, 0.01108, 0.02
168000, 0.01098, 0.02
169000, 0.01149, 0.02
170000, 0.01141, 0.02
171000, 0.01210, 0.02
172000, 0.01259, 0.02
173000, 0.01140, 0.02
174000, 0.01130, 0.02
175000, 0.01141, 0.02
176000, 0.01086, 0.02
177000, 0.01036, 0.02
178000, 0.01070, 0.02
179000, 0.01089, 0.02
180000, 0.01044, 0.02
181000, 0.01102, 0.02
182000, 0.01142, 0.02
183000, 0.01080, 0.02
184000, 0.01104, 0.02
185000, 0.01071, 0.02
186000, 0.01102, 0.02
187000, 0.01119, 0.02
188000, 0.01094, 0.02
189000, 0.01105, 0.02
190000, 0.01095, 0.02
191000, 0.01039, 0.02
192000, 0.01079, 0.02
193000, 0.01051, 0.02
194000, 0.01025, 0.02
195000, 0.01089, 0.02
196000, 0.01046, 0.02
197000, 0.01059, 0.02
198000, 0.01063, 0.02
199000, 0.01012, 0.02
200000, 0.01022, 0.02
201000, 0.01040, 0.02
202000, 0.01015, 0.02
203000, 0.01100, 0.02
204000, 0.01001, 0.02
205000, 0.01028, 0.02
206000, 0.01026, 0.02
207000, 0.01093, 0.02
208000, 0.01019, 0.02
209000, 0.01058, 0.02
210000, 0.01027, 0.02
211000, 0.01076, 0.02
212000, 0.00998, 0.02
213000, 0.01049, 0.02
214000, 0.01015, 0.02
215000, 0.01060, 0.02
216000, 0.01029, 0.02
217000, 0.01024, 0.02
218000, 0.01051, 0.02
219000, 0.01123, 0.02
220000, 0.01004, 0.02
221000, 0.01003, 0.02
222000, 0.01025, 0.02
223000, 0.01023, 0.02
224000, 0.01035, 0.02
225000, 0.01012, 0.02
226000, 0.01050, 0.02
227000, 0.01009, 0.02
228000, 0.01038, 0.02
229000, 0.01044, 0.02
230000, 0.01006, 0.02
231000, 0.01094, 0.02
232000, 0.01035, 0.02
233000, 0.01012, 0.02
234000, 0.01034, 0.02
235000, 0.01073, 0.02
236000, 0.01044, 0.02
237000, 0.01007, 0.02
238000, 0.00999, 0.02
239000, 0.01018, 0.02
240000, 0.01032, 0.02
241000, 0.01048, 0.02
242000, 0.00967, 0.02
243000, 0.01008, 0.02
244000, 0.01023, 0.02
245000, 0.01025, 0.02
246000, 0.00992, 0.02
247000, 0.00967, 0.02
248000, 0.01012, 0.02
249000, 0.01056, 0.02
250000, 0.01040, 0.02
251000, 0.01035, 0.02
252000, 0.00987, 0.02
253000, 0.01001, 0.02
254000, 0.00965, 0.02
255000, 0.01016, 0.02
256000, 0.00991, 0.02
257000, 0.00958, 0.02
258000, 0.00978, 0.02
259000, 0.00944, 0.02
260000, 0.00970, 0.02
261000, 0.00960, 0.02
262000, 0.00964, 0.02
263000, 0.01000, 0.02
264000, 0.00969, 0.02
265000, 0.00987, 0.02
266000, 0.00933, 0.02
267000, 0.01000, 0.02
268000, 0.01028, 0.02
269000, 0.01059, 0.02
270000, 0.00976, 0.02
271000, 0.00950, 0.02
272000, 0.00947, 0.02
273000, 0.00961, 0.02
274000, 0.00964, 0.02
275000, 0.00945, 0.02
276000, 0.00962, 0.02
277000, 0.00946, 0.02
278000, 0.00987, 0.02
279000, 0.00929, 0.02
280000, 0.00996, 0.02
281000, 0.00982, 0.02
282000, 0.00933, 0.02
283000, 0.00915, 0.02
284000, 0.00965, 0.02
285000, 0.00946, 0.02
286000, 0.00944, 0.02
287000, 0.00976, 0.02
288000, 0.00982, 0.02
289000, 0.00958, 0.02
290000, 0.00974, 0.02
291000, 0.00968, 0.02
292000, 0.00937, 0.02
293000, 0.00925, 0.02
294000, 0.00925, 0.02
295000, 0.00986, 0.02
296000, 0.01001, 0.02
297000, 0.00950, 0.02
298000, 0.00894, 0.02
299000, 0.00958, 0.02
300000, 0.00941, 0.02
301000, 0.00925, 0.02
302000, 0.00931, 0.02
303000, 0.01002, 0.02
304000, 0.00988, 0.02
305000, 0.00895, 0.02
306000, 0.00908, 0.02
307000, 0.00943, 0.02
308000, 0.00986, 0.02
309000, 0.00935, 0.02
310000, 0.00956, 0.02
311000, 0.01021, 0.02
312000, 0.00971, 0.02
313000, 0.00912, 0.02
314000, 0.00945, 0.02
315000, 0.00934, 0.02
316000, 0.00903, 0.02
317000, 0.00935, 0.02
318000, 0.00923, 0.02
319000, 0.00954, 0.02
320000, 0.00964, 0.02
321000, 0.00932, 0.02
322000, 0.00942, 0.02
323000, 0.00938, 0.02
324000, 0.00923, 0.02
325000, 0.00960, 0.02
326000, 0.00926, 0.02
327000, 0.00951, 0.02
328000, 0.00919, 0.02
329000, 0.00927, 0.02
330000, 0.00932, 0.02
331000, 0.00905, 0.02
332000, 0.00898, 0.02
333000, 0.00932, 0.02
334000, 0.00919, 0.02
335000, 0.00941, 0.02
336000, 0.00934, 0.02
337000, 0.00917, 0.02
338000, 0.00933, 0.02
339000, 0.00941, 0.02
340000, 0.00939, 0.02
341000, 0.00942, 0.02
342000, 0.00861, 0.02
343000, 0.00901, 0.02
344000, 0.00866, 0.02
345000, 0.00870, 0.02
346000, 0.00946, 0.02
347000, 0.00873, 0.02
348000, 0.00904, 0.02
349000, 0.00869, 0.02
350000, 0.00904, 0.02
351000, 0.00905, 0.02
352000, 0.00922, 0.02
353000, 0.00926, 0.02
354000, 0.00912, 0.02
355000, 0.00915, 0.02
356000, 0.00891, 0.02
357000, 0.00907, 0.02
358000, 0.00900, 0.02
359000, 0.00868, 0.02
360000, 0.00909, 0.02
361000, 0.00888, 0.02
362000, 0.00872, 0.02
363000, 0.00893, 0.02
364000, 0.00873, 0.02
365000, 0.00905, 0.02
366000, 0.00883, 0.02
367000, 0.00898, 0.02
368000, 0.00895, 0.02
369000, 0.00897, 0.02
370000, 0.00906, 0.02
371000, 0.00928, 0.02
372000, 0.00874, 0.02
373000, 0.00928, 0.02
374000, 0.00857, 0.02
375000, 0.00920, 0.02
376000, 0.00852, 0.02
377000, 0.00849, 0.02
378000, 0.00858, 0.02
379000, 0.00828, 0.02
380000, 0.00884, 0.02
381000, 0.00927, 0.02
382000, 0.00887, 0.02
383000, 0.00892, 0.02
384000, 0.00838, 0.02
385000, 0.00865, 0.02
386000, 0.00834, 0.02
387000, 0.00839, 0.02
388000, 0.00879, 0.02
389000, 0.00875, 0.02
390000, 0.00861, 0.02
391000, 0.00875, 0.02
392000, 0.00861, 0.02
393000, 0.00826, 0.02
394000, 0.00866, 0.02
395000, 0.00889, 0.02
396000, 0.00882, 0.02
397000, 0.00812, 0.02
398000, 0.00848, 0.02
399000, 0.00862, 0.02
400000, 0.00906, 0.02
401000, 0.00805, 0.02
402000, 0.00846, 0.02
403000, 0.00863, 0.02
404000, 0.00851, 0.02
405000, 0.00795, 0.02
406000, 0.00866, 0.02
407000, 0.00894, 0.02
408000, 0.00858, 0.02
409000, 0.00787, 0.02
410000, 0.00825, 0.02
411000, 0.00875, 0.02
412000, 0.00837, 0.02
413000, 0.00831, 0.02
414000, 0.00863, 0.02
415000, 0.00880, 0.02
416000, 0.00844, 0.02
417000, 0.00818, 0.02
418000, 0.00887, 0.02
419000, 0.00856, 0.02
420000, 0.00812, 0.02
421000, 0.00823, 0.02
422000, 0.00892, 0.02
423000, 0.00830, 0.02
424000, 0.00849, 0.02
425000, 0.00870, 0.02
426000, 0.00871, 0.02
427000, 0.00856, 0.02
428000, 0.00818, 0.02
429000, 0.00817, 0.02
430000, 0.00848, 0.02
431000, 0.00781, 0.002
432000, 0.00762, 0.002
433000, 0.00708, 0.002
434000, 0.00762, 0.002
435000, 0.00724, 0.002
436000, 0.00746, 0.002
437000, 0.00721, 0.002
438000, 0.00736, 0.002
439000, 0.00709, 0.002
440000, 0.00729, 0.002
441000, 0.00739, 0.002
442000, 0.00706, 0.002
443000, 0.00683, 0.002
444000, 0.00703, 0.002
445000, 0.00695, 0.002
446000, 0.00706, 0.002
447000, 0.00695, 0.002
448000, 0.00690, 0.002
449000, 0.00731, 0.002
450000, 0.00693, 0.002
451000, 0.00708, 0.002
452000, 0.00707, 0.002
453000, 0.00691, 0.002
454000, 0.00668, 0.002
455000, 0.00696, 0.002
456000, 0.00687, 0.002
457000, 0.00662, 0.002
458000, 0.00679, 0.002
459000, 0.00683, 0.002
460000, 0.00696, 0.002
461000, 0.00686, 0.002
462000, 0.00675, 0.002
463000, 0.00671, 0.002
464000, 0.00689, 0.002
465000, 0.00673, 0.002
466000, 0.00689, 0.002
467000, 0.00658, 0.002
468000, 0.00674, 0.002
469000, 0.00683, 0.002
470000, 0.00699, 0.002
471000, 0.00675, 0.002
472000, 0.00707, 0.002
473000, 0.00654, 0.002
474000, 0.00645, 0.002
475000, 0.00678, 0.002
476000, 0.00682, 0.002
477000, 0.00686, 0.002
478000, 0.00655, 0.002
479000, 0.00679, 0.002
480000, 0.00692, 0.002
481000, 0.00653, 0.002
482000, 0.00683, 0.002
483000, 0.00660, 0.002
484000, 0.00652, 0.002
485000, 0.00672, 0.002
486000, 0.00670, 0.002
487000, 0.00685, 0.002
488000, 0.00686, 0.002
489000, 0.00684, 0.002
490000, 0.00682, 0.002
491000, 0.00656, 0.002
492000, 0.00670, 0.002
493000, 0.00670, 0.002
494000, 0.00660, 0.002
495000, 0.00628, 0.002
496000, 0.00658, 0.002
497000, 0.00637, 0.002
498000, 0.00682, 0.002
499000, 0.00672, 0.002
500000, 0.00673, 0.002
